full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T
"    78 Diana",2.618858173017098,.2074613070541259,8.704670420926844,333.4185357362481,153.0244353070001,2.075546433453591,3.162169912580606,4.23814851481311,54956,0,1281,,,8.09,120.60,,0.0706,7.2991,,.713,.380,,Ch,C
"    79 Eurynome",2.44401266350581,.1916458061697688,4.617844729196308,206.6336195870341,200.8779199671244,1.975627886319115,2.912397440692505,3.82087983942425,54944,0,1497,,,7.96,66.47,,0.2618,5.978,,.874,.421,,S,S
"    80 Sappho",2.296002557738464,.2001702089522829,8.664275034521511,218.7795171354827,139.1368858118054,1.836411246000979,2.755593869475948,3.47909873166865,53982,0,1418,,,7.98,78.39,,0.1848,14.030,,.901,.523,,S,S
"    81 Terpsichore",2.855300888629631,.2072179726984221,7.801401851719642,1.013780239280229,51.66477192484579,2.263631227043796,3.446970550215466,4.82487451807621,54403,0,1227,,,8.48,119.08,,0.0505,10.943,,.701,.346,,Cb,C
"    82 Alkmene",2.765602484398676,.2185640217994787,2.82858068007067,25.51486523373586,111.2443505438743,2.161141282709872,3.370063686087481,4.59931163774952,54250,0,1630,,,8.40,60.96,,0.2075,12.999,,.814,.380,,Sq,S
"    83 Beatrix",2.432264428489403,.08165215749598562,4.963818980982993,27.74940612961296,168.9962727474622,2.233664790302503,2.630864066676303,3.79336283381932,54112,0,1162,,,8.66,81.37,,0.0917,10.16,,.704,.266,,X,X
"    84 Klio",2.362086288211414,.2366558889417819,9.330951540043328,327.5975274306474,14.6473052461581,1.803084657917547,2.921087918505279,3.63037794463047,54019,0,1179,,,9.32,79.16,,0.0527,23.562,,.733,.445,,Ch,G
"    85 Io",2.654742475411699,.1927866748574264,11.95068556636414,203.1711853170381,123.0051482563383,2.142943500974304,3.166541449849093,4.32555461686774,54229,0,1552,,,7.61,154.79,,0.0666,6.875,,.668,.294,,B,FC
"    86 Semele",3.112033633444923,.2090550252486418,4.822496603005286,86.4162401499993,308.5410303897647,2.461447363630473,3.762619903259374,5.49002883228405,51929,0,1338,,,8.54,120.56,,0.0466,16.634,,.703,.321,,,C
"    87 Sylvia",3.481808398047868,.09114515584754355,10.87680355415997,73.0837816598019,263.6854942164023,3.164458428976509,3.799158367119227,6.49703946710555,43267,0,2348,,,6.94,260.94,,0.0435,5.184,,.710,.251,,X,P
"    88 Thisbe",2.768074412011734,.1643310238242714,5.214565609729301,276.6827172058395,35.97034868919064,2.313193909864077,3.22295491415939,4.60547939265858,53677,0,2009,,,7.04,232,,0.0671,6.042,,.681,.305,,B,CF
"    89 Julia",2.550983208689154,.1826088626241708,16.13915268783903,311.6061840267564,44.96194959872112,2.085151066377069,3.016815351001238,4.07445571844804,53862,0,1553,,,6.60,151.46,,0.1764,11.387,,.859,.442,,K,S
"    90 Antiope",3.15448705337652,.1634583999004111,2.207140008941435,70.04471886149726,244.4056068784917,2.638859647125031,3.670114459628009,5.60275105747758,53831,0,2739,,,8.27,120.07,,0.0603,16.509,,.688,.317,,C,C
"    91 Aegina",2.589223081087558,.1069156342955266,2.106921659338474,10.66910509196849,72.69700034086755,2.312394653040464,2.866051509134651,4.16641385683375,53814,0,1489,,,8.84,109.81,,0.0426,6.025,,.724,.317,,Ch,CP
"    92 Undina",3.185821860843801,.1038706957113605,9.930883289171257,101.5915748922019,239.8595267998095,2.854908327745494,3.516735393942108,5.68643964946857,52234,0,1382,,,6.61,126.42,,0.2509,15.941,,.725,.275,,Xc,X
"    93 Minerva",2.754124319259765,.1412245900228756,8.560672673668172,4.075600021572905,274.8410963310466,2.365174241400273,3.143074397119257,4.57070837039231,52512,0,1304,,,7.8,141.55,,0.0733,5.982,,.685,.315,,C,CU
"    94 Aurora",3.157660633481471,.08929018895322222,7.966113455363737,2.659640089540996,60.59191999327774,2.875712518867759,3.439608748095183,5.61120817760769,51680,0,1366,,,7.57,204.89,,0.0395,7.22,,.663,.301,,C,CP
"    95 Arethusa",3.065528217048973,.1523010886018112,12.99455858627613,243.0588977553057,154.4767359350088,2.598644932452845,3.532411501645101,5.36742740492732,51669,0,1147,,,7.9,136.04,,0.0698,8.705,,.711,.374,,Ch,C
"    96 Aegle",3.05261355068613,.1388464362141536,15.96816212213656,321.6318997483958,208.6548727104452,2.628769038034328,3.476458063337933,5.33354475708322,53203,0,968,,,7.67,170.02,,0.0523,13.82,,.775,.337,,T,T
"    97 Klotho",2.671062807200745,.2546371846173578,11.7827265798571,159.7073016059405,268.5387307495883,1.990910894039011,3.35121472036248,4.36550361748175,52203,0,1480,,,7.63,82.83,,0.2285,35.15,,.716,.226,,,M
"    98 Ianthe",2.688349017913537,.1858371912318199,15.57610487068637,354.010698505987,158.526712595362,2.188753787373664,3.18794424845341,4.40795019150326,52068,0,1120,,,8.84,104.45,,0.0471,16.479,,.749,.375,,Ch,CG
"    99 Dike",2.664166546778216,.196244048090095,13.85054182068137,41.62439685136977,195.469485735002,2.14133971885225,3.186993374704183,4.34860797801882,36203,0,1215,,,9.43,69.04,,0.0627,18.127,,.703,.322,,Xk,C
"   100 Hekate",3.088519379752915,.1681923611040065,6.429907188053013,127.2055976703533,184.9085248770624,2.569054012956791,3.60798474654904,5.42792325326065,52280,0,1483,,,7.67,88.66,,0.1922,27.066,,.838,.363,,S,S
"   101 Helena",2.582640832280546,.1407564298138491,10.20083037100292,343.4355055324123,347.321520961044,2.219117529237269,2.946164135323824,4.15053635128975,52053,0,1106,,,8.33,65.84,,0.1898,23.080,,.854,.426,,S,S
"   102 Miriam",2.660047424845305,.2530503890387675,5.178819667415222,210.8659445709021,147.3491109271055,1.986921389126629,3.333173460563981,4.33852667076882,52639,0,1609,,,9.26,83.00,,0.0507,23.613,,.726,.371,,C,P
"   103 Hera",2.702153593129575,.08137828798040538,5.419257796805432,136.1890214558353,188.6975141709147,2.482256959860589,2.922050226398561,4.44194573764744,51935,0,1304,,,7.66,91.20,,0.1833,23.740,,.853,.441,,S,S
"   104 Klymene",3.148797981956806,.1557727465187469,2.789018797844586,41.77172347699964,31.85429891732448,2.658301072074707,3.639294891838905,5.58760117346749,46843,0,1421,,,8.27,123.68,,0.0568,8.984,,.688,.340,,Ch,C
"   105 Artemis",2.373831787017844,.1775219626033053,21.44048539654512,188.2647625340629,57.19191467908982,1.952424509296325,2.795239064739364,3.65748971689344,35778,0,1241,2,0,8.57,119.08,,0.0465,37.15506,,.693,.317,,Ch,C
"   106 Dione",3.176320269739905,.1671090599605858,4.596928023311764,62.17583435003398,329.7290334946242,2.645528375329915,3.707112164149895,5.66101924575611,52022,0,1236,,,7.41,146.59,,0.0893,16.26,,.743,.464,,Cgh,G
"   107 Camilla",3.487326716323692,.06677352687615541,10.00329689712963,172.6214604908079,306.6183033206855,3.254465612105317,3.720187820542066,6.51249132266239,53057,0,1427,,,7.08,222.62,,0.0525,4.844,,.705,.298,,X,C
"   108 Hecuba",3.237470343441206,.05522355247307442,4.220659010048232,350.0248624374568,204.0619653223261,3.058685730050158,3.416254956832253,5.8252812782342,48959,0,1502,,,8.09,64.97,,0.2431,14.256,,.855,.502,,Sl,S
"   109 Felicitas",2.697284563456847,.297153006417142,7.880804055266924,3.176233450574226,56.36942348747237,1.895778346263096,3.498790780650598,4.42994518751279,52517,0,1028,,,8.75,89.44,,0.0699,13.191,,.696,.408,,Ch,GC
"   110 Lydia",2.73263612460703,.08040593606225591,5.964546460264178,56.88863030462195,283.7027050125243,2.512915959090467,2.952356290123594,4.5173205593274,52477,0,1282,,,7.80,86.09,,0.1808,10.927,,.705,.298,,X,M
"   111 Ate",2.594498061784805,.1038826711888177,4.932532797947082,305.7610239122405,166.7488619614318,2.324974672732389,2.864021450837221,4.17915258689579,52437,0,1579,,,8.02,134.55,,0.0605,22.072,,.690,.389,,Ch,C
"   112 Iphigenia",2.433737217074224,.1288161948909178,2.603874650877778,323.5372989571262,16.6222197496377,2.120232449406311,2.747241984742137,3.79680879988957,52147,0,1454,,,9.84,72.18,,0.0393,31.466,,.696,.284,,Ch,DCX
"   113 Amalthea",2.375923848688746,.0862491979112384,5.042359301890084,123.4921281556632,78.92684665765252,2.171002322441159,2.580845374936332,3.66232580913799,52231,0,1814,,,8.74,46.14,,0.2649,9.935,,.925,.521,,S,S
"   114 Kassandra",2.677145545393982,.1355201151714625,4.936444598225305,164.2301431821624,351.9916648461053,2.314338472751422,3.039952618036542,4.38042426680859,40731,0,1446,,,8.26,99.65,,0.0884,10.7431,,.768,.269,,Xk,T
"   115 Thyra",2.380107633300243,.1919356307736137,11.6002457015287,308.9138095158405,96.75852338993873,1.923280173393668,2.836935093206818,3.67200359766719,51327,0,1340,,,7.51,79.83,,0.2747,7.241,,.851,.431,,S,S
"   116 Sirona",2.766720383010714,.1416821905517337,3.563328304064418,63.74407773222518,94.92507254377098,2.374725378501624,3.158715387519804,4.60210058717273,51374,0,1287,,,7.82,71.70,,0.2560,12.028,,.873,.429,,Sk,S
"   117 Lomia",2.990302750907661,.02854612086639576,14.90285777726961,348.8005656117228,53.23076449092378,2.904941207153136,3.075664294662187,5.17107626317902,44345,0,1316,,,7.95,148.71,,0.0528,9.127,,.687,.306,,X,XC
"   118 Peitho",2.437715147222561,.1632516405689439,7.742414948106562,47.71753088578493,33.24614034661595,2.039754150198713,2.835676144246408,3.80612139742202,51606,0,966,,,9.14,41.73,,0.2240,7.8055,,.859,.433,,S,S
"   119 Althaea",2.581889128564434,.0811041836129729,5.782041610373207,203.6862713475848,169.9203395085165,2.372487118613006,2.791291138515863,4.14872439982278,51584,0,1527,,,8.42,57.30,,0.2306,11.484,,.874,.342,,Sl,S
"   120 Lachesis",3.122877708818844,.05407421651279478,6.957173395930418,341.2204144453643,231.4421306841788,2.954010543449194,3.291744874188495,5.51874933765168,51819,0,1235,,,7.75,174.10,,0.0463,46.551,,.707,.383,,C,C
"   121 Hermione",3.450115270403659,.1342681936146665,7.596473645214864,73.1457465888798,298.3579807632206,2.986874525284184,3.913356015523136,6.40853278287166,51525,0,1624,,,7.31,209.00,,0.0482,5.55128,,.739,.425,,Ch,C
"   122 Gerda",3.223039587461471,.03303896414032964,1.639880510179552,178.151693307309,320.938636613542,3.116553698108468,3.329525476814473,5.78637614962121,51720,0,1606,,,7.87,81.69,,0.1883,10.685,,.776,.410,,L,ST
"   123 Brunhild",2.695714755588909,.1184513716673624,6.419634712918223,307.8646282218666,125.5658523185234,2.376403645165454,3.015025866012364,4.42607843705041,51498,0,1214,,,8.8,47.97,,0.2134,10.04,,.850,.395,,S,S
"   124 Alkeste",2.629316583193073,.07717387999626352,2.953682440117691,188.06902797,61.47810864361926,2.426402020729545,2.832231145656601,4.26356141357432,51668,0,1805,,,8.11,76.36,,0.1728,9.921,,.844,.424,,S,S
"   125 Liberatrix",2.74246581536831,.07974367055487983,4.658380953581487,169.0547313469463,108.6465989017411,2.523771524879559,2.96116010585706,4.54171665710304,51631,0,1959,,,9.04,43.58,,0.2253,3.968,,.705,.239,,X,M
"   126 Velleda",2.439954857046621,.1049630518674172,2.923268877219339,23.39041296412461,328.0780761248989,2.18384974883228,2.696059965260962,3.81136805138982,51625,0,1719,,,9.27,44.82,,0.1723,5.3672,,.865,.496,,,S
"   127 Johanna",2.754844955424331,.06601223625834325,8.241146835000205,31.19612342229707,95.01627062039097,2.572991479371755,2.936698431476908,4.57250242513758,35126,0,1139,,,8.5,122,,,12.7988,,,,,Ch,CX
"   128 Nemesis",2.750358211619805,.1245630937105815,6.248592637843813,76.40528521494846,303.2862991155041,2.40776508396814,3.09295133927147,4.56133630236155,51574,0,1258,,,7.49,188.16,,0.0504,39.,,.685,.392,,C,C
"   129 Antigone",2.869930917216403,.2111220631176097,12.26294551043198,135.7048962607917,110.9755022378238,2.264025180968662,3.475836653464145,4.86200461284496,40456,0,1907,,,7.07,113,,0.164,4.9572,,.717,.245,,X,M
"   130 Elektra",3.123238625826247,.2084538642969605,22.86747041939757,145.4082945488333,235.6403940293819,2.472187465151237,3.774289786501256,5.51970608407093,43771,0,1594,,,7.12,182.25,,0.0755,5.225,,.753,.483,,Ch,G
"   131 Vala",2.4320859011636,.06791765902238472,4.960080648805373,65.69615145869983,161.0435125307351,2.266904320215221,2.597267482111978,3.79294519430147,51123,0,1273,,,10.03,40.44,,0.1051,5.1812,,.829,.402,,Xc,SU
"   132 Aethra",2.607801922018453,.390074576834491,24.99408606744943,258.4283841216074,255.1785979974165,1.590564690818933,3.625039153217974,4.21133804645828,29669,0,1215,,,9.38,42.87,,0.1990,5.1684,,.673,.188,,Xe,M
"   133 Cyrene",3.059881183821946,.1385826090712695,7.227239867006354,319.0985796476472,290.2509470855411,2.635834865919816,3.483927501724077,5.35260316785842,43663,0,1593,,,7.98,66.57,,0.2563,12.708,,.907,.510,,S,SR
"   134 Sophrosyne",2.56420645835595,.1169801142985613,11.59697641481081,345.9976072162204,85.15341219942644,2.264245293772362,2.864167622939538,4.10617719623191,49857,0,1127,,,8.76,108,,0.0364,17.196,,.690,.322,,Ch,C
"   135 Hertha",2.4275196466875,.2076263585107693,2.305887838045592,343.6592335106211,340.3540327006709,1.923502582232425,2.931536711142575,3.78226829693417,47169,0,1493,,,8.23,79.24,,0.1436,8.403,,.698,.269,,Xk,M
"   136 Austria",2.286380177604026,.08506850516297498,9.57271796815483,186.502235559103,132.1464482428522,2.091881233660994,2.480879121547057,3.45725068707671,49974,0,1169,,,9.69,40.14,,0.1459,11.4969,,.752,.247,,Xe,M
"   137 Meliboea",3.117747750880333,.2171055804279355,13.41344092967971,202.3702804757439,106.9923158870376,2.440867315797568,3.794628185963099,5.50515643161432,47037,0,1303,,,8.05,145.42,,0.0503,25.676,,.689,.326,,,C
"   138 Tolosa",2.450699688327285,.1614457322250175,3.204366530569742,54.88030258707233,260.2275054345002,2.055044682681664,2.846354693972906,3.83657193527725,39547,0,1574,,,8.75,45.50,,0.2699,10.101,,.877,.490,,,S
"   139 Juewa",2.780338829089554,.1756294722806403,10.91027637515327,1.853616178364484,165.8860638719779,2.292029387775182,3.268648270403926,4.63612129231359,43392,0,1166,,,7.78,156.60,,0.0557,20.991,,.693,.287,,X,CP
"   140 Siwa",2.732572666076339,.2164234810171566,3.186615625469997,107.2664032303422,196.8048766610473,2.141179777551766,3.323965554600913,4.51716320530292,49896,0,1955,,,8.34,109.79,,0.0676,34.407,,.721,.299,,Xc,P
"   141 Lumen",2.666245714839778,.2140606736025673,11.89584570167276,318.5056996158713,58.29306102779059,2.095507361131217,3.23698406854834,4.35369958010372,49856,0,1043,,,8.4,131.03,,0.0540,19.87,,,,,Ch,CPF
"   142 Polana",2.419111656372965,.1345307207977926,2.238483045767788,291.281595401506,291.7828754229446,2.093666821550768,2.744556491195162,3.76263484772545,42354,0,1834,,,10.27,55.29,,0.0451,9.764,,.621,.236,,B,F
"   143 Adria",2.761649588667054,.07368872608335053,11.44792740610318,333.0742672383291,253.4133442093965,2.55814714858957,2.965152028744539,4.58945441776959,48549,0,1219,,,9.12,89.93,,0.0491,22.005,,.738,.336,,Xc,C
"   144 Vibilia",2.655239498626115,.2349861041638804,4.807326386140465,76.4344674166078,293.4190173124405,2.03129511322191,3.279183884030321,4.32676942491589,39457,0,1172,,,7.91,142.38,,0.0597,13.819,,.727,.402,,Ch,C
"   145 Adeona",2.672301609746791,.1448779106231781,12.63698286836205,77.43098836432057,43.87705725954927,2.28514413597172,3.059459083521861,4.36854096125287,46935,0,1019,,,8.13,151.14,,0.0433,15.071,,.701,.352,,Ch,C
"   146 Lucina",2.718502876922918,.06626200850737715,13.09455850457425,83.98586019886443,146.9959460608574,2.538369416164922,2.898636337680914,4.48232040654871,46645,0,1205,,,8.20,132.21,,0.0531,18.557,,.703,.405,,Ch,C
"   147 Protogeneia",3.137096966440454,.02847678592379475,1.930270508910229,248.3834477196403,101.6439167031018,3.047762527704944,3.226431405175965,5.55648461801263,47218,0,1381,,,8.6,132.93,,0.0492,7.8528,,.678,.293,,C,C
"   148 Gallia",2.771793100436612,.1843812352858938,25.31352488591808,145.0890413298568,252.3507136796671,2.260726464621192,3.282859736252032,4.61476315333952,49047,0,1759,,,7.63,97.75,,0.1640,20.664,,.858,.423,,S,GU
"   149 Medusa",2.174870218831436,.06495004633322198,.9384468797851305,159.6329833056784,251.0153466696492,2.03361229734959,2.316128140313282,3.20743764292029,44726,0,1446,,,10.79,19.75,,0.2334,26.023,,.803,.500,,,S
"   150 Nuwa",2.982830507138499,.1265289090000622,2.193149269787091,206.2446656680776,151.6195845385755,2.605416217338163,3.360244796938836,5.15170595329246,41779,0,1502,,,8.23,151.13,,0.0395,8.1347,,.706,.275,,Cb,CX
"   151 Abundantia",2.593300739851155,.03452302361261689,6.433679173294069,38.91902942846231,130.6163335354198,2.503772157174657,2.682829322527653,4.17625999634503,47161,0,1270,,,9.1,45.37,,0.1728,9.864,,.867,.496,,Sl,S
"   152 Atala",3.13987615833477,.07673895048667834,12.11223250748419,39.97418217458834,59.18794499337984,2.898925357286016,3.380826959383524,5.56387008785335,46868,0,960,,,8.33,,,,6.246,,.882,.452,,S,I
"   153 Hilda",3.974266301819467,.138876522067261,7.827153543390899,228.1783067833356,38.64990142315588,3.422334020053664,4.52619858358527,7.92307284275878,43391,0,1413,,,7.48,170.63,,0.0618,5.9587,,.669,.243,,X,P
"   154 Bertha",3.195062777106672,.077085993759082,20.97551236420602,36.75791729998559,159.2578087894626,2.948768187810752,3.441357366402591,5.71119903753975,46990,0,1109,,,7.58,184.93,,0.0480,25.224,,,,,C,
"   155 Scylla",2.754815461516338,.2782319592967371,11.3912141612176,41.0125458714429,45.87531695814575,1.988337758157702,3.521293164874973,4.57242899417846,50521,0,1068,,,11.39,39.9,,0.0309,7.9597,,.688,.234,,,XFC
"   156 Xanthippe",2.728237600665636,.2267518216415075,9.775441992506215,241.8584653543278,338.4458615191764,2.109604754843848,3.346870446487425,4.50641815010998,40832,0,1431,,,8.64,120.99,,0.0422,22.37,,.713,.315,,Ch,C
"   158 Koronis",2.869568341066934,.0526649142193655,1.001579929543866,277.9986824713425,142.1933603497856,2.718442770538037,3.020693911595832,4.86108327120831,43793,0,1388,,,9.27,35.37,,0.2766,14.218,,.859,.394,,S,S
"   159 Aemilia",3.101419097665308,.1083810220893461,6.131168917817008,134.1347851812718,333.2274693890694,2.765284125932924,3.437554069397692,5.46196468083481,40237,0,1443,,,8.12,124.97,,0.0639,24.476,,.700,.380,,Ch,C
"   160 Una",2.727044352832952,.06468192559301494,3.824373171400272,8.633723488079516,52.47387145653409,2.550653872914159,2.903434832751744,4.50346201882429,42345,0,1369,,,9.08,81.24,,0.0625,11.033,,.718,.363,,C,CX
"   161 Athor",2.380316551225789,.13680886446098,9.052350010658282,18.70327393210919,294.3937381529259,2.054668146794913,2.705964955656665,3.67248708265605,41793,0,1267,,,9.15,44.19,,0.1980,7.280,,.719,.208,,Xc,M
"   162 Laurentia",3.019445131433853,.1786021535157104,6.095894369480146,35.55448123830052,116.0679425608955,2.48016572853724,3.558724534330467,5.24685322506941,40524,0,1241,,,8.83,99.10,,0.0529,11.8686,,.747,.374,,Ch,STU
"   163 Erigone",2.366705425558392,.1911105491373515,4.814676760790046,160.1739536142453,298.2210953127807,1.914403052033578,2.819007799083205,3.64103213407445,44374,0,1546,,,9.47,72.63,,0.0546,16.136,,.717,.341,,Ch,C
"   164 Eva",2.63364468025698,.3445158121896427,24.46974234267958,77.10040020241702,283.5774006750055,1.726312444219314,3.540976916294645,4.27409306629549,42487,0,1048,,,8.89,104.87,,0.0447,13.66,,.684,.326,,X,CX
"   165 Loreley",3.126210232601609,.08465357056082978,11.22476669032579,302.5414837418818,347.6502562500236,2.86156537408808,3.390855091115137,5.5275855477597,50000,0,1285,,,7.65,154.78,,0.0642,7.226,,.722,.291,,Cb,CD
"   166 Rhodope",2.6874767917667,.2102187895605798,12.02813628648279,128.9344422418595,264.8113441930994,2.122518673629354,3.252434909904046,4.40580514773328,46911,0,1260,,,9.89,,,,4.715,,.725,.425,,Xe,GC:
"   167 Urda",2.852856987958047,.03606867677312304,2.212142089220169,166.2256023176106,133.2578824778295,2.749958211379443,2.955755764536651,4.81868130532804,47459,0,1603,,,9.1,39.94,,0.2230,13.07,,.837,.400,,Sk,S
"   168 Sibylla",3.374290978079453,.06872041303814422,4.635856582111693,206.4176392095089,169.8229395806941,3.14240830835495,3.606173647803957,6.19843424444107,48879,0,1427,,,7.94,148.39,,0.0535,47.009,,.745,.384,,Ch,C
"   169 Zelia",2.3578187267561,.131046544707963,5.500264296672969,354.7838767753655,334.3712252038894,2.048834729566984,2.666802723945215,3.62054392972931,46866,0,1263,,,9.56,33.60,,0.2347,14.537,,.848,.458,,Sl,S
"   170 Maria",2.553532144339604,.06262398347600925,14.38577714275902,301.3655616102654,159.0083348745672,2.393619789527023,2.713444499152186,4.08056402167033,41679,0,985,,,9.39,44.30,,0.1579,13.120,,.886,.447,,S,S
"   171 Ophelia",3.129839331556576,.1314050736776076,2.546797346181688,100.5399579127332,57.00390771871768,2.71856256359431,3.541116099518842,5.53721348738197,43748,0,1385,,,8.31,116.69,,0.0615,6.66535,,.695,.341,,C,C
"   172 Baucis",2.379766722918839,.1151062071047629,10.0283429029185,331.9814465697509,359.2351577489154,2.10584080164952,2.653692644188158,3.67121469679814,39793,0,1031,,,8.79,62.43,,0.1382,27.417,,.890,.499,,L,S
"   173 Ino",2.743661972448812,.2060048581571646,14.2116633936421,148.272867484143,227.9845970360882,2.178454276983288,3.308869667914336,4.54468836171091,49192,0,1266,,,7.66,154.10,,0.0642,6.163,,.705,.305,,Xk,C
"   174 Phaedra",2.859259373330428,.1438030451816518,12.12980648900591,327.7198013996612,289.1795134517563,2.448089168481331,3.270429578179525,4.83491153910384,49834,0,1213,,,8.48,69.24,,0.1495,5.744,,.858,.484,,S,S
"   175 Andromache",3.184066041125092,.2326783013479207,3.218921052524188,21.3647991872307,320.5529567224082,2.443202963296507,3.924929118953678,5.68173929859001,49831,0,1771,,,8.31,101.17,,0.0819,8.324,,.706,.332,,Cg,C
"   176 Iduna",3.186469982699191,.1658932390964025,22.58765428909076,200.6786106968078,187.4598188333143,2.657856155985765,3.715083809412618,5.68817500697526,49793,0,1325,,,8.2,121.04,,0.0834,11.2877,,,,,Ch,G
"   177 Irma",2.768717605621582,.237912028068951,1.389484024839481,347.5588517972375,38.24146399743255,2.110006384917941,3.427428826325222,4.60708468927139,49783,0,1409,,,9.49,73.22,,0.0527,13.856,,.730,.350,,Ch,C:
"   178 Belisana",2.460079787783196,.04253060621243804,1.895223940087826,51.11469009635351,212.8227404789874,2.355451103077811,2.564708472488582,3.85861982645549,46835,0,1548,,,9.3,35.81,,0.2438,12.323,,.904,.486,,S,S
"   179 Klytaemnestra",2.971951249323136,.114288788888781,7.815268983012445,251.9428013910177,103.9101944857921,2.632290540401495,3.311611958244776,5.12354699423168,41800,0,1139,,,8.15,77.69,,0.1609,11.173,,.832,.408,,Sk,S
"   180 Garumna",2.723497340183325,.165075847125096,.866351480288004,312.2021376066103,175.6814754251106,2.273913709609617,3.173080970757034,4.49467853054437,34430,0,1509,,,10.31,,,,23.866,,.829,.451,,Sq,S
"   181 Eucharis",3.129777378421426,.2032408051591957,18.89067227232231,143.2225623818807,318.7578022810873,2.493678904062019,3.765875852780834,5.53704907988293,44224,0,1210,,,7.84,106.66,,0.1135,52.23,,.815,.379,,Xk,S
"   182 Elsa",2.416060112131895,.1858931997505534,2.004557441000316,107.2412184429534,310.2269374395781,1.966930967098016,2.865189257165774,3.7555176328064,40236,0,1270,,,9.12,43.68,,0.2083,80.088,,.862,.425,,S,S
"   183 Istria",2.789742706245715,.3514765545926596,26.39336437054252,141.9594089357958,264.2086380200089,1.809213551654469,3.770271860836961,4.65966214206096,39464,0,1137,,,9.68,35.43,,0.1890,11.77,,.842,.359,,S,S
"   184 Dejopeja",3.186939596955173,.06720729105544847,1.143903445174365,331.6134895265466,209.1858495486112,2.972754019886473,3.401125174023873,5.68943251756209,44343,0,1582,,,8.31,66.47,,0.1897,6.455,,.699,.227,,X,X
"   185 Eunike",2.737349869726477,.1293432320573806,23.23801716503269,153.8432577481718,224.2523651661469,2.383292190304205,3.091407549148749,4.52901403598275,47359,0,1896,,,7.62,157.51,,0.0638,21.797,,.668,.331,,C,C
"   186 Celuta",2.361518135693966,.1498209395617741,13.17488498804478,14.83322249152232,314.9908514044261,2.007713269812127,2.715323001575805,3.62906820141063,47479,0,1051,,,8.91,49.99,,0.1929,19.842,,.859,.397,,K,S
"   187 Lamberta",2.728537351713774,.2406873434385991,10.58550130356128,21.71559507160332,196.9229362300435,2.071812945056795,3.385261758370752,4.50716084971905,40435,0,1257,,,8.16,130.40,,0.0566,10.670,,.709,.348,,Ch,C
"   188 Menippe",2.765478274027658,.1769281774806406,11.70283311453568,241.0434397000561,69.66635218221755,2.276187243141637,3.254769304913679,4.59900179073046,35992,0,1077,,,9.22,38.61,,0.2431,11.98,,.891,.386,,S,S
"   189 Phthia",2.45080398638977,.03677398462065178,5.17618924142658,203.4416410138318,168.8191054668673,2.360678158286041,2.5409298144935,3.83681685590873,48924,0,1291,,,9.33,37.66,,0.2310,22.346,,.904,.491,,Sa,S
"   190 Ismene",3.999395555066635,.1667314411248224,6.165516428806674,175.5046313260161,272.4945421301943,3.332570570542166,4.666220539591103,7.99833779216437,43541,0,1270,,,7.59,159,,0.066,6.52,,.683,.269,,X,P
"   191 Kolga",2.893443203758143,.09144160060375096,11.50798275488108,159.3194354712081,227.3209988346975,2.628862125950453,3.158024281565833,4.92187573996607,47179,0,1383,,,9.07,101.03,,0.0408,17.604,,.675,.258,,Cb,XC:
"   192 Nausikaa",2.402660055152298,.246152538739392,6.813753881127898,343.2552695324321,30.07826252846199,1.811239182848832,2.994080927455764,3.72431747274871,49293,0,1685,1,0,7.13,103.26,,0.2330,13.625,,.927,.487,,Sl,S
"   193 Ambrosia",2.600299787634377,.2969132866904784,12.01008860724184,349.9876993831475,81.35932929666092,1.828236231307301,3.372363343961454,4.19317833290611,35978,0,951,,,9.68,,,,6.581,,.811,.306,,Sk,
"   194 Prokne",2.615556667915091,.2376645604184398,18.5077421539998,159.3163503412788,163.2769014824047,1.993931542185532,3.23718179364465,4.23013670745301,49293,0,1390,,,7.68,168.42,,0.0528,15.679,,.724,.341,,C,C
"   195 Eurykleia",2.876918785226848,.04383490141814944,6.966154592945998,7.061874762486882,121.6028455091558,2.750809333888407,3.003028236565289,4.87977283802949,47441,0,1480,,,9.01,85.71,,0.0599,16.521,,.704,.387,,Ch,C
"   196 Philomela",3.112008559763182,.01976639621565196,7.260240679040214,72.52604489849818,198.2102572183726,3.050495365544402,3.173521753981961,5.48996248260344,49177,0,1671,,,6.54,136.39,,0.2299,8.3340,,.852,.451,,S,S
"   197 Arete",2.738350498218729,.1635696219092994,8.794662697512734,81.61657832524351,246.5546391422044,2.29043954256995,3.186261453867508,4.53149761033095,49226,0,1670,,,9.18,29.18,,0.4417,6.6084,,.908,.496,,S,S
"   198 Ampella",2.458692586652686,.2283361783772269,9.313927292343834,268.465892454812,88.53544576363124,1.897284117611993,3.020101055693379,3.85535656208858,42077,0,1085,,,8.33,57.16,,0.2517,10.379,,.885,.421,,S,S
"   199 Byblis",3.16654643015555,.1789215526398633,15.47670202238003,88.60056785875808,180.2124149202753,2.599983026365902,3.733109833945197,5.63491011462031,49185,0,1247,,,8.5,,,,5.2201,,,,,X,
"   200 Dynamene",2.737466244978299,.1337176281187055,6.895882685460438,324.582052447528,85.12610330448196,2.371418751644782,3.103513738311817,4.52930285771319,49159,0,1197,,,8.26,128.36,,0.0533,37.394,,.727,.375,,Ch,C
